PAPEL,Ano,P/L,P/RECEITA (PSR),P/VP,DIVIDEND YIELD (DY),PAYOUT,MARGEM LÍQUIDA,MARGEM BRUTA,MARGEM EBIT,MARGEM EBITDA,EV/EBITDA,EV/EBIT,P/EBITDA,P/EBIT,P/ATIVO,P/CAP.GIRO,P/ATIVO CIRC LIQ,VPA,LPA,GIRO ATIVOS,ROE,ROIC,ROA,DÍVIDA LÍQUIDA / EBITDA,DÍVIDA LÍQUIDA / EBIT,DÍVIDA BRUTA / PATRIMÔNIO,PATRIMÔNIO / ATIVOS,PASSIVOS / ATIVOS,LIQUIDEZ CORRENTE,CAGR RECEITAS 5 ANOS,CAGR LUCROS 5 ANOS,Valor de mercado,Valor de firma,Patrimônio Líquido,Nº total de papeis,Ativos,Ativo Circulante,Dívida Bruta,Dívida Líquida,Disponibilidade,Segmento de Listagem,Free Float,Tag Along,Liquidez Média Diária,Setor,Segmento,Rentab_1M,Rentab_3M,Rentab_1A,Rentab_2A,Rentab_5A,Rentab_10A
CSMG,2021,8.99,0.82,0.71,"7,43%","66,82%","9,12%","36,46%","14,36%","27,07%",4.71,8.87,3.03,5.71,0.38,7.41,-0.48,17.78,1.41,0.46,"7,95%","6,79%","4,23%",1.68,3.16,0.59,0.53,0.47,1.34,"7,89%","4,37%",R$ 10.000.655.000,R$ 15.787.537.000,R$ 8.421.329.000,380.253.000,R$ 16.581.863.000,R$ 2.683.796.000,R$ 6.819.843.000,R$ 5.786.882.000,R$ 1.032.961.000,Novo Mercado,"49,56%","100,00%",R$ 58.720.000,Utilidade Pública,Água e Saneamento,"0,69%","7,92%","19,20%","77,95%","173,02%","1.828,56%"
CSMG,2020,7.63,1.17,0.97,"17,01%","331,25%","15,28%","44,99%","23,96%","36,06%",4.78,7.19,3.23,4.87,0.53,10.12,-0.64,16.98,2.15,0.45,"12,65%","9,69%","6,94%",1.54,2.32,0.59,0.55,0.45,1.44,"6,86%",-%,R$ 10.000.655.000,R$ 15.787.537.000,R$ 8.421.329.000,380.253.000,R$ 16.581.863.000,R$ 2.683.796.000,R$ 6.819.843.000,R$ 5.786.882.000,R$ 1.032.961.000,Novo Mercado,"49,56%","100,00%",R$ 58.720.000,Utilidade Pública,Água e Saneamento,"0,69%","7,92%","19,20%","77,95%","173,02%","1.828,56%"
ORVR,Atual,56.28,4.48,3.15,-,-,"7,97%","45,52%","23,59%","42,04%",13.01,23.18,10.67,19.01,1.09,5.60,-1.65,16.91,0.95,0.24,"5,59%","6,33%","1,39%",2.34,4.17,1.36,0.35,0.63,2.36,"20,34%","17,87%",R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
ORVR,2024,32.96,3.48,4.03,"0,00%","0,00%","10,54%","45,77%","25,06%","42,48%",11.48,19.46,8.18,13.87,0.94,6.43,-1.30,9.38,1.15,0.27,"12,24%","7,50%","2,23%",3.30,5.59,2.40,0.23,0.74,2.15,-%,-%,R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
ORVR,2023,79.94,4.13,4.54,"0,00%","0,00%","5,17%","31,91%","24,44%","45,78%",11.38,21.31,9.02,16.90,1.42,9.60,-1.92,8.51,0.48,0.34,"5,68%","9,23%","2,22%",2.35,4.41,1.59,0.31,0.67,2.29,-%,-%,R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
ORVR,2022,-27.55,4.49,5.10,"0,00%","0,00%","-16,29%","30,00%","13,70%","35,46%",16.47,42.60,12.65,32.74,1.36,10.92,-1.88,6.64,-1.23,0.30,"-18,53%","2,50%","-5,55%",3.81,9.86,1.84,0.27,0.72,1.80,-%,-%,R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
ORVR,2021,-35.41,5.12,6.27,"0,00%","0,00%","-14,47%","41,08%","18,30%","30,53%",20.94,34.95,16.78,28.00,1.85,5.39,-3.70,4.29,-0.76,0.36,"-17,72%","4,79%","-4,60%",4.16,6.94,1.56,0.29,0.69,3.19,-%,-%,R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
ORVR,2020,0.00,0.00,0.00,"0,00%","0,00%","4,38%","37,60%","26,48%","20,45%",3.87,2.99,0.00,0.00,0.00,0.00,0.00,0.81,0.21,0.58,"25,36%","20,63%","3,69%",3.87,2.99,4.82,0.10,0.88,0.78,-%,-%,R$ 4.291.878.000,R$ 5.261.332.000,R$ 1.402.852.000,82.950.000,R$ 4.045.501.000,R$ 1.366.939.000,R$ 1.902.227.000,R$ 969.454.000,R$ 932.773.000,Novo Mercado,"55,82%","100,00%",R$ 18.312.000,Utilidade Pública,Água e Saneamento,"5,59%","2,07%","12,19%","45,50%","0,00%","0,00%"
SBSP,Atual,7.29,2.02,2.01,"3,20%","22,84%","27,76%","53,06%","44,30%","49,87%",5.22,5.88,4.06,4.57,0.92,29.36,-1.08,59.17,16.33,0.45,"27,61%","18,05%","12,58%",1.16,1.31,0.77,0.46,0.54,1.26,"17,71%","62,90%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
SBSP,2024,6.31,1.67,1.64,"1,63%","10,28%","26,50%","54,07%","42,91%","50,32%",4.42,5.18,3.33,3.90,0.75,-44.37,-0.86,54.03,14.02,0.45,"25,94%","18,41%","11,83%",1.09,1.28,0.68,0.46,0.54,0.89,"14,98%","23,26%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
SBSP,2023,14.62,2.01,1.73,"1,69%","24,75%","13,78%","37,23%","24,82%","35,73%",7.42,10.68,5.64,8.12,0.84,-82.51,-0.96,43.68,5.16,0.42,"11,80%","10,36%","5,73%",1.78,2.56,0.65,0.49,0.51,0.93,"9,72%","4,44%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
SBSP,2022,12.52,1.77,1.43,"1,65%","20,64%","14,15%","34,93%","21,06%","32,17%",7.68,11.73,5.51,8.41,0.68,62.28,-0.78,39.99,4.57,0.39,"11,42%","7,55%","5,46%",2.17,3.32,0.69,0.48,0.52,1.09,"8,59%","4,38%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
SBSP,2021,11.91,1.41,1.10,"0,99%","21,91%","11,83%","34,33%","21,02%","32,58%",7.12,11.03,4.32,6.70,0.52,19.48,-0.59,36.48,3.37,0.37,"9,25%","7,58%","4,34%",2.79,4.33,0.71,0.47,0.53,1.28,"6,69%","-4,79%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
SBSP,2020,31.21,1.71,1.33,"3,10%","96,68%","5,47%","37,18%","25,24%","36,69%",7.30,10.60,4.65,6.76,0.60,56.18,-0.69,33.35,1.42,0.35,"4,27%","10,34%","1,93%",2.64,3.84,0.76,0.45,0.55,1.09,"8,73%","12,66%",R$ 78.822.358.000,R$ 102.180.317.000,R$ 40.444.121.000,683.509.000,R$ 88.719.931.000,R$ 13.234.427.000,R$ 31.283.547.000,R$ 23.357.959.000,R$ 7.925.588.000,Novo Mercado,"49,74%","100,00%",R$ 288.773.000,Utilidade Pública,Água e Saneamento,"4,19%","-2,46%","21,78%","101,78%","148,13%","914,48%"
BBAS,Atual,7.65,0.42,0.67,"11,45%","86,26%","5,48%","34,96%","2,96%",-,-,14.16,-,14.16,0.05,3.36,-0.47,31.76,2.77,0.12,"8,71%","-0,90%","0,77%",,,,0.07,0.92,1.02,"18,92%","7,14%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
BBAS,2024,5.25,0.51,0.77,"10,75%","56,81%","9,64%","38,21%","10,13%","0,00%",-,5.00,-,5.00,0.06,5.22,-0.51,31.34,4.60,0.11,"14,67%","14,61%","1,22%",,,,0.07,1.00,1.01,"16,31%","9,08%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
BBAS,2023,4.96,0.60,0.94,"8,20%","40,97%","12,05%","33,43%","15,50%","0,00%",-,3.86,-,3.86,0.07,1.32,-0.08,59.06,11.17,0.12,"18,91%","19,60%","1,54%",,,,0.08,0.92,2.26,"17,13%","21,26%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
BBAS,2022,3.33,0.42,0.63,"11,92%","40,04%","12,62%","31,43%","16,19%","0,00%",-,2.60,-,2.60,0.05,1.51,-0.05,55.47,10.42,0.12,"18,78%","18,78%","1,49%",,,,0.08,0.95,24.94,"9,97%","22,36%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
BBAS,2021,4.51,0.66,0.58,"7,84%","35,40%","14,57%","47,38%","15,93%","0,00%",-,4.12,-,4.12,0.04,1.58,-0.04,49.82,6.40,0.07,"12,85%","13,23%","1,04%",,,,0.08,0.96,26.58,"-5,60%","17,89%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
BBAS,2020,8.36,0.91,0.95,"3,80%","31,84%","10,92%","17,25%","7,58%","2,57%",35.46,12.05,35.46,12.05,0.06,0.66,-0.07,40.73,4.64,0.07,"11,39%","3,12%","0,75%",,,,0.07,9.12,33.28,"-7,77%","-3,39%",R$ 114.100.905.000,R$ 114.100.905.000,R$ 181.990.739.000,5.730.834.000,R$ 2.441.421.369.000,R$ 2.182.834.893.000,,,R$ 64.935.263.000,Novo Mercado,"49,60%","100,00%",R$ 863.274.000,Financeiro,Bancos,"-1,73%","-21,40%","-27,25%","-3,95%","77,47%","289,10%"
B3SA,Atual,14.43,6.44,3.52,"2,25%","32,31%","44,65%","90,57%","58,91%","62,60%",10.28,10.92,10.29,10.94,1.48,6.84,-2.27,3.75,0.91,0.23,"24,40%","13,40%","10,24%",-0.01,-0.01,0.74,0.42,0.58,2.62,"2,94%","3,02%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
B3SA,2024,11.88,5.14,2.96,"3,54%","46,20%","43,29%","89,98%","57,18%","62,59%",8.20,8.98,8.21,8.99,1.20,9.02,-1.81,3.49,0.87,0.23,"24,91%","14,24%","10,12%",-0.01,-0.01,0.72,0.41,0.59,1.66,"9,96%","11,02%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
B3SA,2023,18.55,7.72,3.78,"2,87%","48,63%","41,65%","90,01%","52,91%","63,91%",11.77,14.22,12.09,14.60,1.55,11.45,-2.51,3.85,0.78,0.20,"20,38%","11,15%","8,36%",-0.31,-0.38,0.69,0.41,0.59,1.55,"15,48%","14,63%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
B3SA,2022,16.39,6.85,3.42,"3,68%","58,46%","41,80%","89,93%","55,16%","65,56%",10.03,11.92,10.45,12.42,1.46,8.87,-2.27,3.85,0.80,0.21,"20,85%","12,40%","8,88%",-0.42,-0.50,0.60,0.43,0.57,1.84,"22,44%","26,66%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
B3SA,2021,12.44,5.70,2.62,"9,13%","128,75%","45,85%","89,89%","61,44%","71,67%",7.29,8.50,7.96,9.28,1.12,7.21,-1.87,4.25,0.90,0.20,"21,05%","12,35%","8,98%",-0.67,-0.78,0.63,0.43,0.57,1.63,"34,69%","26,68%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
B3SA,2020,26.20,11.67,4.44,"3,44%","81,42%","44,52%","89,87%","60,06%","71,20%",15.11,17.91,16.38,19.42,2.35,14.66,-3.72,13.96,2.37,0.20,"16,94%","13,42%","8,96%",-1.27,-1.51,0.29,0.53,0.47,1.77,"33,29%","13,50%",R$ 64.777.950.000,R$ 64.694.606.000,R$ 19.736.147.000,5.266.500.000,R$ 47.031.043.000,R$ 16.426.800.000,R$ 14.538.149.000,R$ -83.344.000,R$ 14.621.493.000,Nível 1,"99,37%","100,00%",R$ 277.671.000,Financeiro,Serviços Financeiros Diversos,"-5,17%","-14,78%","-1,70%","-4,39%","-27,95%","408,38%"
CSUD,Atual,7.85,1.23,1.48,"6,46%","50,93%","15,64%","42,12%","21,60%","32,11%",3.72,5.53,3.83,5.69,1.03,19.97,-1.44,11.80,2.22,0.84,"18,78%","17,30%","13,06%",-0.11,-0.16,0.12,0.70,0.30,1.22,"5,32%","14,63%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
CSUD,2024,7.06,1.13,1.35,"7,05%","41,56%","16,06%","42,17%","23,02%","33,89%",3.21,4.73,3.35,4.93,0.92,17.68,-1.30,11.41,2.18,0.82,"19,11%","17,01%","13,10%",-0.13,-0.20,0.15,0.69,0.31,1.22,"5,53%","27,71%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
CSUD,2023,9.25,1.54,1.91,"5,95%","73,03%","16,68%","39,40%","22,16%","34,21%",4.47,6.91,4.51,6.96,1.34,17.21,-1.85,10.27,2.12,0.87,"20,59%","17,89%","14,46%",-0.04,-0.06,0.16,0.70,0.30,1.39,"4,78%","21,94%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
CSUD,2022,6.93,0.92,1.34,"6,35%","41,70%","13,26%","36,31%","18,84%","29,94%",3.07,4.87,3.07,4.88,0.84,19.25,-1.20,9.14,1.76,0.91,"19,27%","16,49%","12,12%",-0.00,-0.01,0.22,0.63,0.37,1.17,"2,64%","10,23%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
CSUD,2021,17.63,1.06,1.59,"3,72%","60,74%","6,02%","32,30%","17,81%","29,47%",3.74,6.19,3.60,5.96,0.96,22.43,-1.36,8.20,0.74,0.90,"9,03%","14,87%","10,63%",0.14,0.23,0.30,0.60,0.40,1.17,"1,99%","11,63%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
CSUD,2020,13.48,1.38,2.16,"2,02%","22,94%","10,24%","29,72%","15,51%","28,63%",5.20,9.60,4.82,8.90,1.17,28.83,-1.67,6.99,1.12,0.85,"16,01%","12,28%","8,67%",0.38,0.70,0.46,0.54,0.46,1.16,"-0,29%","19,73%",R$ 747.384.000,R$ 727.311.000,R$ 493.056.000,41.800.000,R$ 708.924.000,R$ 205.453.000,R$ 57.980.000,R$ -20.073.000,R$ 78.053.000,Novo Mercado,"44,32%","100,00%",R$ 452.000,Bens Industriais,Serviços Diversos,"2,17%","-0,94%","0,02%","26,92%","35,90%","696,39%"
BBSE,Atual,7.36,-,6.26,"12,85%","83,23%",-,-,-,-,-,5.75,-,6.63,3.07,22.79,-5.77,5.25,4.46,-,"84,97%","77,21%","41,71%",-,-0.88,-,0.49,0.51,1.40,"-100,00%","18,29%",R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
BBSE,2024,8.31,-,7.46,"7,28%","60,95%","0,00%","0,00%","0,00%","0,00%",-,6.54,-,7.42,3.35,44.45,-6.18,4.85,4.35,0.00,"89,77%","83,03%","40,26%",-,-0.87,0.00,0.45,0.55,1.20,"-100,00%","5,50%",R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
BBSE,2023,8.47,-,6.86,"10,25%","87,73%","0,00%","0,00%","0,00%","0,00%",-,7.02,-,7.56,3.68,147.70,-5.45,4.91,3.97,0.00,"80,96%","74,97%","43,49%",-,-0.53,0.00,0.54,0.46,1.08,"-100,00%","17,56%",R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
BBSE,2022,11.15,-,8.88,"5,79%","65,05%","0,00%","0,00%","0,00%","0,00%",-,8.71,-,9.57,4.18,94.57,-7.57,3.80,3.02,0.00,"79,57%","72,96%","37,47%",-,-0.86,0.00,0.47,0.53,1.11,"-100,00%","8,34%",R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
BBSE,2021,10.55,-,5.70,"4,80%","50,70%","0,00%","0,00%","0,00%","0,00%",-,7.58,-,8.41,3.12,36.84,-5.07,3.64,1.97,0.00,"54,02%","52,00%","29,54%",-,-0.83,0.00,0.55,0.45,1.28,"-100,00%","-0,41%",R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
BBSE,2020,15.39,-,9.27,"9,36%","144,72%","0,00%","0,00%","0,00%","0,00%",-,11.88,-,12.39,5.44,77.41,-8.14,3.19,1.93,0.00,"60,26%","58,54%","35,32%",-,-0.51,0.00,0.59,0.41,1.27,-%,-%,R$ 63.600.000.000,R$ 54.927.193.000,R$ 10.494.024.000,2.000.000.000,R$ 21.376.875.000,R$ 9.994.317.000,R$ -,R$ -8.672.807.000,R$ 8.672.807.000,Novo Mercado,"31,87%","100,00%",R$ 184.868.000,Financeiro,Seguradoras,"-7,34%","-16,43%","-6,34%","22,10%","71,82%","127,85%"
CXSE,Atual,9.61,-,3.12,"8,62%","81,38%",-,-,-,-,-,8.54,-,8.77,2.89,65.33,-3.28,4.44,1.44,-,"32,52%","31,19%","30,05%",-,-0.23,-,0.92,0.08,1.59,"-100,00%","19,67%",R$ 40.890.000.000,R$ 39.776.600.000,R$ 13.330.716.000,3.000.000.000,R$ 14.423.704.000,R$ 1.717.451.000,R$ -,R$ -1.113.400.000,R$ 1.113.400.000,Novo Mercado,"17,25%","100,00%",R$ 50.355.000,Financeiro,Seguradoras,"-0,45%","-9,81%","0,67%","55,36%","0,00%","0,00%"
CXSE,2024,11.35,-,3.32,"7,47%","86,08%","0,00%","0,00%","0,00%","0,00%",-,9.84,-,10.12,3.05,51.01,-3.55,4.30,1.26,0.00,"29,21%","28,33%","26,85%",-,-0.29,0.00,0.92,0.08,1.74,"-100,00%","9,23%",R$ 40.890.000.000,R$ 39.776.600.000,R$ 13.330.716.000,3.000.000.000,R$ 14.423.704.000,R$ 1.717.451.000,R$ -,R$ -1.113.400.000,R$ 1.113.400.000,Novo Mercado,"17,25%","100,00%",R$ 50.355.000,Financeiro,Seguradoras,"-0,45%","-9,81%","0,67%","55,36%","0,00%","0,00%"
CXSE,2023,10.80,-,3.07,"7,75%","84,61%","0,00%","0,00%","0,00%","0,00%",-,9.58,-,9.79,2.76,783.02,-3.09,4.20,1.19,0.00,"28,46%","27,56%","25,58%",-,-0.22,0.00,0.90,0.10,1.03,-%,-%,R$ 40.890.000.000,R$ 39.776.600.000,R$ 13.330.716.000,3.000.000.000,R$ 14.423.704.000,R$ 1.717.451.000,R$ -,R$ -1.113.400.000,R$ 1.113.400.000,Novo Mercado,"17,25%","100,00%",R$ 50.355.000,Financeiro,Seguradoras,"-0,45%","-9,81%","0,67%","55,36%","0,00%","0,00%"
CXSE,2022,8.48,-,2.30,"7,77%","65,89%","0,00%","0,00%","0,00%","0,00%",-,7.27,-,7.54,2.14,29.48,-2.49,3.63,0.98,0.00,"27,12%","25,79%","25,22%",-,-0.28,0.00,0.93,0.07,2.04,-%,-%,R$ 40.890.000.000,R$ 39.776.600.000,R$ 13.330.716.000,3.000.000.000,R$ 14.423.704.000,R$ 1.717.451.000,R$ -,R$ -1.113.400.000,R$ 1.113.400.000,Novo Mercado,"17,25%","100,00%",R$ 50.355.000,Financeiro,Seguradoras,"-0,45%","-9,81%","0,67%","55,36%","0,00%","0,00%"
CXSE,2021,13.23,-,2.38,"2,93%","38,70%","0,00%","0,00%","0,00%","0,00%",-,11.12,-,11.47,2.35,28.62,-2.59,3.52,0.63,0.00,"17,96%","17,86%","17,80%",-,-0.35,0.00,0.99,0.009043,10.21,-%,-%,R$ 40.890.000.000,R$ 39.776.600.000,R$ 13.330.716.000,3.000.000.000,R$ 14.423.704.000,R$ 1.717.451.000,R$ -,R$ -1.113.400.000,R$ 1.113.400.000,Novo Mercado,"17,25%","100,00%",R$ 50.355.000,Financeiro,Seguradoras,"-0,45%","-9,81%","0,67%","55,36%","0,00%","0,00%"
